home_office,deal_status,name,created,country,industry,custom_keywords,modified,fund,drive_url,company_name,key,drive_id,document_type,deal_team
Miami,Nearly Completed Deal,NaviSite Opportunity Review - August 2009.pdf,2014-06-02T16:21:20.106400,U.S.,Business Services,"Data,Cloud,TimeWarner,Hosting,Public",2019-02-22T08:09:19.864963,Middle Market,,NaviSite,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoOjgrQsM,id:6393688099913728",,Investment Committee Decks (Internal),"Brian Schwartz,Fraser Preston,Brian McMullen,Matt Lozow,Brandon Garcilazo"
Rio de Janeiro,Nearly Completed Deal,Neoway_IC_241013.pdf,2014-05-27T17:10:40.433410,Brazil,Technology,"Big Data,Business Intelligence",2019-02-22T08:08:00.018817,Brazil,,Neoway,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLzVkwkM,id:5153049148391424",,Investment Committee Decks (Internal),"Fernando Marques Oliveira,Thomaz Horta,Diogo Pupo"
Boston,Active,nextSource IC Presentation 5.22.13.pdf,2015-02-02T17:03:18.830160,U.S.,Business Services,"Managed Service Provider,Vendor Management System,Human Capital,Staffing,Carve-out",2019-02-22T08:08:10.925270,LBO,,"NextSource, Inc.","kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJvatwkM,id:5311541897330688",,Investment Committee Decks (Internal),"Michael Phillips,John Von Bargen,Bobby Sheth,Joseph Pagliuca,Strother Scott,Adam Cole"
Boston,Active,nextSource Information Packet - H.I.G. Capital.pdf,2015-02-02T17:03:32.292300,U.S.,Business Services,"Managed Service Provider,Vendor Management System,Human Capital,Staffing,Carve-out",2019-02-22T08:08:20.980141,LBO,,"NextSource, Inc.","kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLyf2wkM,id:5467853071319040",,Intermediary CIM,"Michael Phillips,John Von Bargen,Bobby Sheth,Joseph Pagliuca,Strother Scott,Adam Cole"
Boston,Active,nextSource Internal Presentation 7-8-13.pdf,2015-02-02T17:03:40.303160,U.S.,Business Services,"Managed Service Provider,Vendor Management System,Human Capital,Staffing,Carve-out",2019-02-22T08:08:38.585608,LBO,,"NextSource, Inc.","kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoPGXlQoM,id:5722679185244160",,Investment Committee Decks (Internal),"Michael Phillips,John Von Bargen,Bobby Sheth,Joseph Pagliuca,Strother Scott,Adam Cole"
Boston,Active,nextSource Lender Management Pres_vFINAL.pdf,2015-02-02T17:03:56.111440,U.S.,Business Services,"Managed Service Provider,Vendor Management System,Human Capital,Staffing,Carve-out",2019-02-22T08:07:51.492905,LBO,,"NextSource, Inc.","kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoPGX9QgM,id:5018991743467520",,Lender/Management Presentation,"Michael Phillips,John Von Bargen,Bobby Sheth,Joseph Pagliuca,Strother Scott,Adam Cole"
Boston,Closed / Realized,NGV - Lender CIM (5 18 11) Final.pdf,2015-02-02T17:02:12.834820,U.S.,Business Services,"Vending,Micromarts,Vending Services,Food",2019-02-22T08:09:08.280007,LBO,,Next Generation Vending,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4MGrhAsM,id:6211536792059904",,Investment Committee Decks (Internal),"Michael Phillips,Todd Ofenloch,Bobby Sheth,Mark Waiting,Charles Tucker"
Boston,Closed / Realized,NGV - Opportunity Overview (06 03 11) vF.pdf,2015-02-02T17:01:44.840260,U.S.,Business Services,"Vending,Micromarts,Vending Services,Food",2019-02-22T08:08:47.494180,LBO,,Next Generation Vending,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMjFrAoM,id:5825403864219648",,Investment Committee Decks (Internal),"Michael Phillips,Todd Ofenloch,Bobby Sheth,Mark Waiting,Charles Tucker"
Boston,Closed / Realized,Niagara Investment Overview November 2009 FINAL.pdf,2014-05-20T20:32:34.353690,U.S.,Manufacturing,"Steel,Cold Rolled Steel,Restructuring",2019-02-22T08:07:32.135363,Bayside,,Niagara Corporation,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJuspggM,id:4672244605255680",,Investment Committee Decks (Internal),"Jackson Craig,Ben Taylor"
Hamburg,Early Pass,NKD_MD Presentation 30June2009_v7.pdf,2014-05-23T12:49:13.107150,Germany,Consumer Products,"Fashion Retail,Vendor loan,Apparel,Home articles",2019-02-22T08:07:55.655645,Europe,,NKD,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJushgkM,id:5094457070321664",,Investment Committee Decks (Internal),Wolfgang Biedermann
Boston,Some Progress To Close,NovaLink_IC_Deck_3-25-13_vFinal.pdf,2014-05-27T15:47:14.856400,U.S.,Manufacturing,"Near-shoring,Outsourced manufacturing,Shelter manufacturing,Asset-light manufacturing",2019-02-22T08:07:53.124037,Growth Equity,,Novalink,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgK_h-QgM,id:5039108766302208",,Investment Committee Decks (Internal),"Steve Loose,Evan Karp,Daniel Gedney"
New York,Active,NovaMed December Presentation_FINAL.pdf,2014-05-27T16:47:55.435250,U.S.,Healthcare,"ASC,Provider,Facility,Physician,Surgical",2019-02-22T08:08:35.421410,Middle Market,,Surgery Partners,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJvBjgoM,id:5693312950337536",,Investment Committee Decks (Internal),"Chris Laitala,Matt Lozow,Adam Cole"
New York,Active,NovaMed Presentation - July 2010 - FINAL.pdf,2014-05-27T16:48:03.824550,U.S.,Healthcare,"ASC,Provider,Facility,Physician,Surgical",2019-02-22T08:08:48.039315,Middle Market,,Surgery Partners,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMyBrgoM,id:5831864568774656",,Investment Committee Decks (Internal),"Chris Laitala,Matt Lozow,Adam Cole"
London,Closed / Realized,Nuter Debt.pdf,2014-05-27T14:23:16.223660,U.K.,Food - Beverage,"Animal,Feed,Debt,Restructuring",2019-02-22T08:09:05.831314,Europe,,Nuter,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4MG1-QoM,id:6163501877821440",,Investment Committee Decks (Internal),"Matthias Allgaier,Lio Laurant,Claudia Paniker Rumeu"
London,Closed / Realized,Nuter Debt.pdf,2014-05-15T18:14:14.868260,U.K.,Food - Beverage,"Animal,Feed,Debt,Restructuring",2019-02-22T08:08:52.622746,Europe,,Nuter,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMiqxAoM,id:5930029267550208",,Investment Committee Decks (Internal),"Matthias Allgaier,Lio Laurant,Claudia Paniker Rumeu"
London,Closed / Realized,Nuter Restructuring 1.pdf,2014-05-27T14:23:25.140790,U.K.,Food - Beverage,"Animal,Feed,Debt,Restructuring",2019-02-22T08:07:41.791065,Europe,,Nuter,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgK-cyQgM,id:4825631711821824",,Investment Committee Decks (Internal),"Matthias Allgaier,Lio Laurant,Claudia Paniker Rumeu"
London,Closed / Realized,Nuter Restructuring 1.pdf,2014-05-15T18:14:24.603820,U.K.,Food - Beverage,"Animal,Feed,Debt,Restructuring",2019-02-22T08:08:15.234415,Europe,,Nuter,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4MHhyAkM,id:5386559473844224",,Investment Committee Decks (Internal),"Matthias Allgaier,Lio Laurant,Claudia Paniker Rumeu"
London,Closed / Realized,Nuter Restructuring 2.pdf,2014-05-27T14:23:38.333010,U.K.,Food - Beverage,"Animal,Feed,Debt,Restructuring",2019-02-22T08:08:12.767650,Europe,,Nuter,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMiTvQkM,id:5335502714568704",,Investment Committee Decks (Internal),"Matthias Allgaier,Lio Laurant,Claudia Paniker Rumeu"
London,Closed / Realized,Nuter Restructuring 2.pdf,2014-05-15T18:14:40.005860,U.K.,Food - Beverage,"Animal,Feed,Debt,Restructuring",2019-02-22T08:08:28.856434,Europe,,Nuter,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwNmNhAoM,id:5647562421829632",,Investment Committee Decks (Internal),"Matthias Allgaier,Lio Laurant,Claudia Paniker Rumeu"
Madrid,Closed / Unrealized,Nutreco 20130624.pdf,2014-05-27T16:05:34.900300,Spain,Food - Beverage,"meat,feed,poultry",2019-02-22T08:09:22.554710,Europe,,Nutreco,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4MG1uQsM,id:6444976854532096",,Intermediary CIM,"Jaime Bergel,Leopoldo Reano,Borja de Parias,Carmen de la Mora"
Rio de Janeiro,Closed / Unrealized,NZN_final diligence report_vf.pdf,2015-02-02T16:58:00.855180,U.S.,Media,"Digital Media,Advertising,Online Content,Internet,Mobile",2019-02-22T08:08:22.585557,Brazil,,No Zebra Network S.A.,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4MGr5AkM,id:5507849350283264",,Investment Committee Decks (Internal),"Fernando Marques Oliveira,Rodrigo Feitosa,Andre Britto"
Miami,Closed / Realized,Oasis Legal Finance IC Deck vFinal.pdf,2014-05-20T20:44:21.145030,U.S.,Business Services,"Specialty Finance,Legal Settlements",2019-02-22T08:07:51.179346,Bayside,,Oasis Legal Finance,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoKiH9AgM,id:5014024345354240",,Investment Committee Decks (Internal),"Lewis Schoenwetter,Javier Casillas,Brett Craig,Aurin Bhattacharjee"
Hamburg,Nearly Completed Deal,OLUS_Information Package_H.I.G.pdf,2016-03-03T22:20:04.007550,Germany,Healthcare,"Mail-order pharmacy,Carve-out,Pharmaceutical",2019-02-22T08:07:57.040709,Europe,,DocMorris,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgN7qiQkM,id:5109799364591616",,Intermediary CIM,"Wolfgang Biedermann,Joern-Marc Vogler,Christian Kraul-von Renner,Florian Kamps"
Miami,Closed / Realized,Omniflight Initial Deck 062510 FINAL.pdf,2014-05-20T20:32:25.329310,U.S.,Transportation - Logistics,"Helicopters,Air Ambulance",2019-02-22T08:08:03.094492,Bayside,,Omniflight,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwNmRmQkM,id:5177108884094976",,Investment Committee Decks (Internal),"Lewis Schoenwetter,Adam Schimel,Ben Taylor"
San Francisco,Nearly Completed Deal,Omnitracs Opportunity Review - August 2013.pdf,2014-06-02T15:41:26.927290,U.S.,Technology,"Telematics,Distribution,Logistics,Fleet,Public",2019-02-22T08:07:35.432196,Middle Market,,Omnitracs,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoKiHtAgM,id:4732549368643584",,Investment Committee Decks (Internal),"Fraser Preston,Brian McMullen,Rob Jang,Miriam Rafiqi,Nancy Yu,Samantha Cooper"
Miami,Closed / Realized,On Q Technologies-COFER CIM.pdf,2015-02-02T16:56:46.908890,U.S.,Technology,,2019-02-22T08:09:02.712181,LBO,,On Q Technologies,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMjF7AoM,id:6106878840930304",,Intermediary CIM,John Black
Hamburg,Nearly Completed Deal,Opportunity Update_Rettenmeier_Sept 2012_vFINAL2.pdf,2014-05-23T12:59:46.784600,Germany,Manufacturing,"Sawmill,Deleveraged buyout,Merger,DYI,Restructuring",2019-02-22T08:08:53.389316,Europe,,Rettenmeier,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJusxgoM,id:5938882000453632",,Investment Committee Decks (Internal),"Wolfgang Biedermann,Frank Muller,Patrick Stein-Kaempfe,Florian Kamps"
Boston,Early Pass,Optima Deal Summary _Final_  6-24-13.pdf,2014-05-20T20:32:16.287650,U.S.,Transportation - Logistics,"Installation services,Installer",2019-02-22T08:09:33.955271,Growth Equity,,Optima Service Solutions,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoKiH9AsM,id:6702874205618176",,Investment Committee Decks (Internal),"Steve Loose,Benjamin Kahn,VJ Patel,Prabh Sodhi"
New York,Closed / Realized,Orchard Business Plan (03.06.13).pdf,2014-05-20T20:32:08.883350,U.S.,Consumer Products,"Retail,Hardware,Home,Garden",2019-02-22T08:09:25.307935,Bayside,,Orchard Supply Hardware,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4JC-yQsM,id:6515641683017728",,Lender/Management Presentation,"David Robbins,Sean Britain,Chad Ellis"
New York,Closed / Realized,Orchard Supply - Committee Deck_vFinal.pdf,2014-05-20T20:31:41.090800,U.S.,Consumer Products,"Retail,Hardware,Home,Garden",2019-02-22T08:07:56.857275,Bayside,,Orchard Supply Hardware,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgK-ciQkM,id:5107106688532480",,Investment Committee Decks (Internal),"David Robbins,Sean Britain,Chad Ellis"
New York,Active,Orleans CIM (December 2010).pdf,2014-05-28T14:32:12.752320,U.S.,Building Products,"Homebuilder,Real Estate,Housing,Property,Restructuring",2019-02-22T08:09:02.047981,WhiteHorse,,Orleans Homebuilders,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4MHh6AoM,id:6090246915620864",,Intermediary CIM,"Paul Triggiani,Nate Stinchcomb,William Arnold"
New York,Active,Orleans Credit Agreement (February 2011).pdf,2014-05-28T14:32:36.243380,U.S.,Building Products,"Homebuilder,Real Estate,Housing,Property,Restructuring",2019-02-22T08:09:35.479945,WhiteHorse,,Orleans Homebuilders,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMzQ-wsM,id:6736178522882048",,Executed Lender Docs,"Paul Triggiani,Nate Stinchcomb,William Arnold"
New York,Active,Orleans First Amendment (May 2013) Executed.pdf,2014-05-28T14:46:56.088930,U.S.,Building Products,"Homebuilder,Real Estate,Housing,Property,Amendment",2019-02-22T08:09:18.002483,WhiteHorse,,Orleans Homebuilders,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJuspgsM,id:6361094465519616",,Executed Lender Docs,"Paul Triggiani,Nate Stinchcomb,William Arnold"
New York,Active,Orleans First Amendment Exhibit A (May 2013).pdf,2014-05-28T14:47:05.431160,U.S.,Building Products,"Homebuilder,Real Estate,Housing,Property,Amendment",2019-02-22T08:07:44.798539,WhiteHorse,,Orleans Homebuilders,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLnH1QgM,id:4879888423059456",,Executed Lender Docs,"Paul Triggiani,Nate Stinchcomb,William Arnold"
New York,Active,Orleans IC FINAL.pdf,2014-05-28T14:33:09.546890,U.S.,Building Products,"Homebuilder,Real Estate,Housing,Property,Anchorage",2019-02-22T08:08:29.595896,WhiteHorse,,Orleans Homebuilders,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgN3GhAoM,id:5649521866440704",,Investment Committee Decks (Internal),"Paul Triggiani,Nate Stinchcomb,William Arnold"
New York,Active,Orleans Update (August 2013).pdf,2014-05-28T14:33:18.436420,U.S.,Building Products,"Homebuilder,Real Estate,Housing,Property,Amendment",2019-02-22T08:08:16.290438,WhiteHorse,,Orleans Homebuilders,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoImIzAkM,id:5401078476570624",,Investment Committee Decks (Internal),"Paul Triggiani,Nate Stinchcomb,William Arnold"
New York,Active,Orleans Update (January 2014).pdf,2014-05-28T14:33:26.539600,U.S.,Building Products,"Homebuilder,Real Estate,Housing,Property,Amendment",2019-02-22T08:08:52.085566,WhiteHorse,,Orleans Homebuilders,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgN6QwQoM,id:5915947546181632",,Investment Committee Decks (Internal),"Paul Triggiani,Nate Stinchcomb,William Arnold"
New York,Active,Orleans Update (March 2013).pdf,2014-05-28T14:33:39.416100,U.S.,Building Products,"Homebuilder,Real Estate,Housing,Property,Amendment",2019-02-22T08:07:48.392190,WhiteHorse,,Orleans Homebuilders,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwNmN5AgM,id:4943874980052992",,Investment Committee Decks (Internal),"Paul Triggiani,Nate Stinchcomb,William Arnold"
New York,Active,Orleans Update (October 2013).pdf,2014-05-28T14:33:49.350940,U.S.,Building Products,"Homebuilder,Real Estate,Housing,Property,Amendment",2019-02-22T08:07:58.715112,WhiteHorse,,Orleans Homebuilders,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJvBjgkM,id:5130362996916224",,Investment Committee Decks (Internal),"Paul Triggiani,Nate Stinchcomb,William Arnold"
Rio de Janeiro,Nearly Completed Deal,Orthocrin_PDM_v5.pdf,2014-05-27T17:10:48.847720,Brazil,Chemicals,"Mattress,Pillow,Franchising",2019-02-22T08:09:23.069198,Brazil,,Orthocrin,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMzQuwsM,id:6454703546171392",,Investment Committee Decks (Internal),"Fernando Marques Oliveira,Thomaz Horta,Rodrigo Azevedo"
New York,Closed / Realized,OSH LEK Go-to-Market Strategy.pdf,2014-05-21T21:08:19.458420,U.S.,Consumer Products,"Retail,Hardware,Home,Garden",2019-02-22T08:09:11.462312,Bayside,,Orchard Supply Hardware,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAoOjgjQsM,id:6252950611558400",,Consultant Study / Industry Reports,"David Robbins,Sean Britain,Chad Ellis"
New York,Closed / Realized,OSH LEK Phase II Stage-Gate.pdf,2014-05-21T21:08:56.872720,U.S.,Consumer Products,"Retail,Hardware,Home,Garden",2019-02-22T08:07:53.780363,Bayside,,Orchard Supply Hardware,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMzQ-wgM,id:5047328662618112",,Consultant Study / Industry Reports,"David Robbins,Sean Britain,Chad Ellis"
Rio de Janeiro,Closed / Unrealized,OT - 2014.02_Update_vf13.pdf,2014-05-27T17:10:58.748720,Brazil,Business Services,"Managed Print Service,Printer,BPO,MPS",2019-02-22T08:09:12.038689,Brazil,,Office Total,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJvBjgsM,id:6256262903758848",,Investment Committee Decks (Internal),"Fernando Marques Oliveira,Leonardo Yamamoto,Diogo Pupo"
Boston,Nearly Completed Deal,PacBells IC.pdf,2014-05-28T14:33:58.540440,U.S.,Food - Beverage,"Restaurants,Franchise,Taco Bell,Owner Operated Recap",2019-02-22T08:08:42.948769,LBO,,Pacific Bells,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMzQmwoM,id:5751016104394752",,Investment Committee Decks (Internal),"John Black,Bill Nolan,Michael Phillips"
Miami,Closed / Realized,Paragon Pres.pdf,2014-05-27T16:32:36.502710,U.S.,Energy Services,"Oil & Gas,Equipment Rental",2019-02-22T08:09:08.126219,LBO,,Redfish,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMiqhAsM,id:6211504244260864",,Intermediary CIM,"Ricky Stokes,Jon Fox,Jordan Fixler"
Miami,Closed / Realized,Paragon Pres.pdf,2014-05-27T16:05:45.695450,U.S.,Energy Services,"Oil & Gas,Equipment Rental",2019-02-22T08:08:32.739336,LBO,,Redfish,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4KH9igoM,id:5677784026316800",,Intermediary CIM,"Ricky Stokes,Jon Fox,Jordan Fixler"
Boston,Closed / Unrealized,Parthenon IC Presentation v14.pdf,2015-02-02T17:21:01.692910,U.S.,Business Services,"Travel,Hospitality,Electronic Distribution,Hotel Technology,Online Travel Agents",2019-02-22T08:08:25.396464,LBO,,DHISco,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJva9wkM,id:5593016874041344",,Investment Committee Decks (Internal),"William Nolan,Bobby Sheth,Caroline Kung,Strother Scott"
Boston,Closed / Unrealized,Parthenon Management Presentation vFinal.pdf,2015-02-02T17:21:09.560770,U.S.,Business Services,"Travel,Hospitality,Electronic Distribution,Hotel Technology,Online Travel Agents",2019-02-22T08:09:12.545245,LBO,,DHISco,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgLrGkQsM,id:6269637029265408",,Lender/Management Presentation,"William Nolan,Bobby Sheth,Caroline Kung,Strother Scott"
Miami,Closed / Realized,Partner Presentation -070115 (SENT TO PARTNERS).pdf,2014-05-27T16:05:59.184400,U.S.,Transportation - Logistics,"Oil & Gas,OSV",2019-02-22T08:09:27.876568,LBO,,Gulf Fleet,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwPrK1gsM,id:6573256991571968",,Investment Committee Decks (Internal),"Jeff Zanarini,Jon Fox"
Miami,Closed / Unrealized,Partner Presentation_PLS_Final.pdf,2014-05-21T21:09:53.826490,U.S.,Business Services,"Distribution centers,Outsourcing,Productivity,Labor,Grocery",2019-02-22T08:08:17.344866,LBO,,Capstone Logistics,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwPqezwkM,id:5415058930663424",,Investment Committee Decks (internal),"Jeff Zanarini,Camilo Horvilleur,Caroline Kung,Brad Armas"
Miami,Closed / Unrealized,PBMS Private LP (9-4-13) vF.PDF,2014-05-27T16:48:28.923480,U.S.,Business Services,"Business Process Outsourcing,Business Services,Mail Rooms,Print Services,Document Processing",2019-02-22T08:09:00.780291,WhiteHorse,,Novitex f/k/a Pitney Bowes Management Services,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICA4MGr5AoM,id:6070799303704576",,Lender/Management Presentation,"Javier Casillas,Nate Stinchcomb,Scott Ennis"
Miami,Closed / Unrealized,PBMS Public LP (9-4-13) vF.PDF,2014-05-27T16:48:44.197960,U.S.,Business Services,"Business Process Outsourcing,Business Services,Mail Rooms,Print Services,Document Processing",2019-02-22T08:08:03.770471,WhiteHorse,,Novitex f/k/a Pitney Bowes Management Services,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAgK_hmQkM,id:5179846254657536",,Lender/Management Presentation,"Javier Casillas,Nate Stinchcomb,Scott Ennis"
London,Closed / Realized,PCL Early.pdf,2014-05-27T14:23:57.713880,U.K.,Chemicals,"Petrochemicals,Hydrocarbons,Refinery",2019-02-22T08:08:16.895868,Europe,,PCL,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwMyBzgkM,id:5409652103708672",,Investment Committee Decks (Internal),"Paul Canning,Wolfgang Biedermann,Johannes Natterer,Alastair Mills,Amer Khatoun"
London,Closed / Realized,PCL Early.pdf,2014-05-15T18:14:54.546300,U.K.,Chemicals,"Petrochemicals,Hydrocarbons,Refinery",2019-02-22T08:09:32.634883,Europe,,PCL,"kind:KnowledgeFile2,urlsafe:ahRzfmhpZ2NhcGl0YWwta3BvcnRhbHIbCxIOS25vd2xlZGdlRmlsZTIYgICAwJus5gsM,id:6642569442230272",,Investment Committee Decks (Internal),"Paul Canning,Wolfgang Biedermann,Johannes Natterer,Alastair Mills,Amer Khatoun"
